User Rating,User Review,User Name,Review Date,DateOfReview,FinalText,FinalTextSentimentNegative,FinalTextSentimentPositive,FinalTextSentimentNeutral,FinalTextSentimentCompound,FinalTextSentiment,UserReviewSentimentNegative,UserReviewSentimentPositive,UserReviewSentimentNeutral,UserReviewSentimentCompound,UserReviewSentiment
5.0,it was really great looking has  nice  .... but I am not used today I am going to use ..... thank you flipkart,Flipkart Customer,"Feb, 2019",2019-02-04,really great look nice I use today I go use thank flipkart,0.0,0.525,0.475,0.8737,pos,0.0,0.282,0.718,0.7812,pos
4.0,nice and awesome good product rate from very wortheble product really awesome,Muralidharan  Indhumathi,7months ago,2020-01-04,nice awesome good product rate wortheble product really awesome,0.0,0.739,0.261,0.9348,pos,0.0,0.64,0.36,0.9348,pos
5.0,"excellent product , top brand, slim and speak design, durable , worth for this price...working fantastic...",Vivek Sankar,7months ago,2020-01-04,excellent product top brand slim speak design durable worth price work fantastic,0.0,0.579,0.421,0.875,pos,0.0,0.478,0.522,0.875,pos
5.0,Moved this product. Completely Justifying its value. Usage less space comparison to old Gas Stoves. Very easy to clean. Burner quality is also very good and the stand provided to put utensils for cooking is perfectly provided and giving perfect height. I am completely satisfied with this product at this price.,Vijay Raj Verma,7months ago,2020-01-04,Moved product Completely Justifying value Usage less space comparison old Gas Stoves Very easy clean Burner quality also good stand provide put utensil cooking perfectly provide give perfect height I completely satisfied product price,0.0,0.457,0.543,0.971,pos,0.0,0.371,0.629,0.9761,pos
5.0,excellent and economic product... just go for it.. keep maintaining the same standard as butterfly keeps as  long as ago... love it and awesome shopping in flipkart.. thanks to one and all for the greatest efforts during big billion days.,Pradeep Pradeep,9months ago,2019-11-04,excellent economic product go keep maintain standard butterfly keep long ago love awesome shopping flipkart thanks one great effort big billion day,0.0,0.528,0.472,0.9638,pos,0.0,0.353,0.647,0.9643,pos
5.0,"Good Quality, Early delivery . The glass top is beautiful, sleek, easy to clean. It is manual, buy a lighter",Vishnu  Thilakan ,10months ago,2019-10-04,Good Quality Early delivery The glass top beautiful sleek easy clean It manual buy lighter,0.0,0.587,0.413,0.9217,pos,0.0,0.486,0.514,0.9217,pos
5.0,Liked it. Good built quality. Burns quality a little disappointed. otherwise best product. My mom really liked it. thanks to seller and Ff,Ashik Basheer,11months ago,2019-09-04,Liked Good build quality Burns quality little disappointed otherwise best product My mom really like thank seller Ff,0.088,0.566,0.346,0.9349,pos,0.075,0.498,0.427,0.9421,pos
5.0,Excellent to product butterfly gas stove perfectly working all function shine glass edge is nice cutting,Velarasan ,11months ago,2019-09-04,Excellent product butterfly gas stove perfectly work function shine glass edge nice cut,0.096,0.491,0.413,0.8625,pos,0.062,0.442,0.496,0.8807,pos
5.0,I am very happy to buy this product   Am very much proud of myself that I took the decision to choose butterfly  I as a user always recommend you all to go for  it without any hesitations           Thanks to flip cart to bring this amazing product to me!!!,Flipkart Customer,6months ago,2020-02-04,I happy buy product Am much proud I take decision choose butterfly I user always recommend go without hesitation Thanks flip cart bring amazing product,0.066,0.411,0.523,0.9101,pos,0.039,0.278,0.683,0.9398,pos
5.0,look wise soosoo cool I extremely like it best product ever,Flipkart Customer,6months ago,2020-02-04,look wise soosoo cool I extremely like best product ever,0.0,0.679,0.321,0.9131,pos,0.0,0.644,0.356,0.9128,pos
4.0,"using more than a month , so far it is good value for the money , burner is good with nice flame",Flipkart Customer,6months ago,2020-02-04,use month far good value money burner good nice flame,0.0,0.647,0.353,0.875,pos,0.0,0.379,0.621,0.875,pos
5.0,one of the best kitchen gadget really enjoyed cooking the flame is little less when compared to other gas stoves but heats up fast and evenly....,Immanuel Gunjanoor,6months ago,2020-02-04,one best kitchen gadget really enjoy cook flame little less compare gas stove heat fast evenly,0.0,0.355,0.645,0.8268,pos,0.0,0.169,0.831,0.5989,pos
5.0,They are good and affordable. Buy when there is a sale. Design looks elegant . Sound quality and bass are also pretty good.,Thrisha Mirza,6months ago,2020-02-04,They good affordable Buy sale Design look elegant Sound quality bass also pretty good,0.0,0.548,0.452,0.9022,pos,0.0,0.389,0.611,0.9022,pos
4.0,"Fit and Finish is nice. A bit small compared to image, though its enough for couple. Flame is good but the plate for placing vehicles is high, though some vessels are not heated enough sometimes. Will update more after more usage",Arun Ravi,7months ago,2020-01-04,Fit Finish nice A bit small compare image though enough couple Flame good plate place vehicle high though vessel heat enough sometimes Will update usage,0.0,0.272,0.728,0.802,pos,0.0,0.128,0.872,0.5574,pos
4.0,I purchased it with Axis back debit card instant discount and got for 1300.this stove is Far Worth for the money...it is toughened glass helps pus to clean easily......I am IMPRESSED BY THIS......UNDER 2K BUDGET ITS A GOOD OPTION...PL DO NOT BUY THE ADD ON REGULATOR WHAT WE GET WITH THIS I WAS FOOLED FOR BUYING THAT BECAUSE I TRIED FITTING REGULATOR TO GAS AFTER RETURN PERIOD WAS OVER....BUY REGULATORD WHERE U PURCHASE YOUR GAS OR CONFIRM COMPANY WITH THEM......THIS REGULATOR WONT FIT...,KIRAN REJI  ABRAHAM,8months ago,2019-12-04,I purchase Axis back debit card instant discount get 1300 stove Far Worth money toughened glass help pus clean easily I IMPRESSED BY THIS UNDER 2K BUDGET ITS A GOOD OPTION PL DO NOT BUY THE ADD ON REGULATOR WHAT WE GET WITH THIS I WAS FOOLED FOR BUYING THAT BECAUSE I TRIED FITTING REGULATOR TO GAS AFTER RETURN PERIOD WAS OVER BUY REGULATORD WHERE U PURCHASE YOUR GAS OR CONFIRM COMPANY WITH THEM THIS REGULATOR WONT FIT,0.064,0.196,0.74,0.8829,pos,0.062,0.163,0.775,0.8308,pos
5.0,Awesome product  Works so well. Looks so great  Recommended to buy,Siva Sundaram,8months ago,2019-12-04,Awesome product Works well Looks great Recommended buy,0.0,0.752,0.248,0.9022,pos,0.0,0.655,0.345,0.9233,pos
5.0,this gas stove is very nice & super best price  &  best equality,MOHAMMED  MOIDHEEN,8months ago,2019-12-04,gas stove nice super best price best equality,0.0,0.791,0.209,0.9442,pos,0.0,0.635,0.365,0.949,pos
5.0,I am very happy to buy this product   Am very much proud of myself that I took the decision to choose butterfly  I as a user always recommend you all to go for  it without any hesitations           Thanks to flip cart to bring this amazing product to me!!!,Flipkart Customer,6months ago,2020-02-04,I happy buy product Am much proud I take decision choose butterfly I user always recommend go without hesitation Thanks flip cart bring amazing product,0.066,0.411,0.523,0.9101,pos,0.039,0.278,0.683,0.9398,pos
5.0,look wise soosoo cool I extremely like it best product ever,Flipkart Customer,6months ago,2020-02-04,look wise soosoo cool I extremely like best product ever,0.0,0.679,0.321,0.9131,pos,0.0,0.644,0.356,0.9128,pos
4.0,"using more than a month , so far it is good value for the money , burner is good with nice flame",Flipkart Customer,6months ago,2020-02-04,use month far good value money burner good nice flame,0.0,0.647,0.353,0.875,pos,0.0,0.379,0.621,0.875,pos
5.0,one of the best kitchen gadget really enjoyed cooking the flame is little less when compared to other gas stoves but heats up fast and evenly....,Immanuel Gunjanoor,6months ago,2020-02-04,one best kitchen gadget really enjoy cook flame little less compare gas stove heat fast evenly,0.0,0.355,0.645,0.8268,pos,0.0,0.169,0.831,0.5989,pos
5.0,They are good and affordable. Buy when there is a sale. Design looks elegant . Sound quality and bass are also pretty good.,Thrisha Mirza,6months ago,2020-02-04,They good affordable Buy sale Design look elegant Sound quality bass also pretty good,0.0,0.548,0.452,0.9022,pos,0.0,0.389,0.611,0.9022,pos
4.0,"Fit and Finish is nice. A bit small compared to image, though its enough for couple. Flame is good but the plate for placing vehicles is high, though some vessels are not heated enough sometimes. Will update more after more usage",Arun Ravi,7months ago,2020-01-04,Fit Finish nice A bit small compare image though enough couple Flame good plate place vehicle high though vessel heat enough sometimes Will update usage,0.0,0.272,0.728,0.802,pos,0.0,0.128,0.872,0.5574,pos
4.0,I purchased it with Axis back debit card instant discount and got for 1300.this stove is Far Worth for the money...it is toughened glass helps pus to clean easily......I am IMPRESSED BY THIS......UNDER 2K BUDGET ITS A GOOD OPTION...PL DO NOT BUY THE ADD ON REGULATOR WHAT WE GET WITH THIS I WAS FOOLED FOR BUYING THAT BECAUSE I TRIED FITTING REGULATOR TO GAS AFTER RETURN PERIOD WAS OVER....BUY REGULATORD WHERE U PURCHASE YOUR GAS OR CONFIRM COMPANY WITH THEM......THIS REGULATOR WONT FIT...,KIRAN REJI  ABRAHAM,8months ago,2019-12-04,I purchase Axis back debit card instant discount get 1300 stove Far Worth money toughened glass help pus clean easily I IMPRESSED BY THIS UNDER 2K BUDGET ITS A GOOD OPTION PL DO NOT BUY THE ADD ON REGULATOR WHAT WE GET WITH THIS I WAS FOOLED FOR BUYING THAT BECAUSE I TRIED FITTING REGULATOR TO GAS AFTER RETURN PERIOD WAS OVER BUY REGULATORD WHERE U PURCHASE YOUR GAS OR CONFIRM COMPANY WITH THEM THIS REGULATOR WONT FIT,0.064,0.196,0.74,0.8829,pos,0.062,0.163,0.775,0.8308,pos
5.0,Awesome product  Works so well. Looks so great  Recommended to buy,Siva Sundaram,8months ago,2019-12-04,Awesome product Works well Looks great Recommended buy,0.0,0.752,0.248,0.9022,pos,0.0,0.655,0.345,0.9233,pos
5.0,this gas stove is very nice & super best price  &  best equality,MOHAMMED  MOIDHEEN,8months ago,2019-12-04,gas stove nice super best price best equality,0.0,0.791,0.209,0.9442,pos,0.0,0.635,0.365,0.949,neg
4.0,it was small in size and mourner quality is not good bout worth for money fast delivery by Flipkart thank you for that,Gowtham  Dhanush ,10months ago,2019-10-04,small size mourner quality good bout worth money fast delivery Flipkart thank,0.145,0.408,0.447,0.5719,pos,0.237,0.089,0.674,-0.4891,pos
4.0,It's worth the price.. price has slashed again by 500 during big billion... I like it is nice look... burner is good.. My mom is happy altogether,Flipkart Customer,10months ago,2019-10-04,It worth price price slash 500 big billion I like nice look burner good My mom happy altogether,0.075,0.495,0.43,0.8934,pos,0.052,0.376,0.572,0.8979,pos
5.0,"looks good and worth for the money you pay but it is little smaller than we think but an standard size for small kitchen, burning fire is fast and good",Flipkart Customer,11months ago,2019-09-04,look good worth money pay little small think standard size small kitchen burn fire fast good,0.169,0.342,0.489,0.5994,pos,0.118,0.198,0.684,0.4497,pos
3.0,burner size is small compare to traditional stainless steel stove . durability is good as of now. even the stove itself is compact .pipe knob at the back .,Arun,11months ago,2019-09-04,burner size small compare traditional stainless steel stove durability good even stove compact pipe knob back,0.0,0.162,0.838,0.4404,pos,0.0,0.094,0.906,0.4404,pos
5.0,Great one!! Best price and works well  !! Very happy,Flipkart Customer,11months ago,2019-09-04,Great one Best price work well Very happy,0.0,0.783,0.217,0.9371,pos,0.0,0.722,0.278,0.9482,pos
5.0,Very nice and fantastic product in butterfly company for cheapest price... Thank you butterfly and thank you flipkart for perfect delivery..,Flipkart Customer,11months ago,2019-09-04,Very nice fantastic product butterfly company cheap price Thank butterfly thank flipkart perfect delivery,0.0,0.635,0.365,0.94,pos,0.0,0.495,0.505,0.9399,pos
5.0,Excellent product at reasonable price I am happy with product and also the delivery by flipkart is excellent as expected. Thank you flipkart,Saurabh Siddhartha,11months ago,2019-09-04,Excellent product reasonable price I happy product also delivery flipkart excellent expect Thank flipkart,0.0,0.576,0.424,0.9274,pos,0.0,0.417,0.583,0.9274,pos
3.0,Product seems to be good at this price and looks good also the performance is good until now. Hope this is one of the good product offered at lower cost.,Jayavardhan Angaluri,11months ago,2019-09-04,Product seem good price look good also performance good Hope one good product offer low cost,0.079,0.545,0.376,0.9081,pos,0.054,0.356,0.59,0.9062,pos
5.0,very wonderful product I love it thank you Flipkart very safe delivery,SAYYAD  JABIR ,"Aug, 2019",2019-08-04,wonderful product I love thank Flipkart safe delivery,0.0,0.769,0.231,0.9231,pos,0.0,0.634,0.366,0.9311,pos
5.0,excellent packing and fast delivery by flipkart. product is very good. worth buying i strongly recommend this product,Suman  Raj,"Jul, 2019",2019-07-04,excellent packing fast delivery flipkart product good worth buy strongly recommend product,0.0,0.652,0.348,0.9022,pos,0.0,0.513,0.487,0.9131,pos
5.0,so brilliant gas stove looking also super thing also so so awesome am so happy thanks for filpkart,Asangani Naveed Ahmed,"Jul, 2019",2019-07-04,brilliant gas stove look also super thing also awesome happy thanks filpkart,0.0,0.724,0.276,0.9607,pos,0.0,0.615,0.385,0.9711,pos
5.0,syruper . if you want to byous a Stove byous this it is syruper and I am happy,Aarya Gowda,"Jun, 2019",2019-06-04,syruper want byous Stove byous syruper I happy,0.0,0.455,0.545,0.6124,pos,0.0,0.238,0.762,0.6124,pos
5.0,good quality and quick delivery. looks exactly as it is in the image. good for a middle.class family. high profile looks. cute product,Flipkart Customer,"Jun, 2019",2019-06-04,good quality quick delivery look exactly image good middle class family high profile look cute product,0.0,0.404,0.596,0.8316,pos,0.0,0.306,0.694,0.8316,pos
4.0,worth  every penny you spend... good stove... superb packing... and fast delivery... happy about it,Nikhil,"Jun, 2019",2019-06-04,worth every penny spend good stove superb packing fast delivery happy,0.0,0.643,0.357,0.9118,pos,0.0,0.534,0.466,0.9118,pos
4.0,good looking and nice and easy to cook ....burners are working good,Flipkart Customer,"May, 2019",2019-05-04,good look nice easy cook burner work good,0.0,0.742,0.258,0.8885,pos,0.0,0.59,0.41,0.8885,pos
5.0,writing thes review after using it for month...seriously i just loved it..in a price of 2399 no one can get better deal than it..it looks so classy and elegant..market am 4100 ok the glass wali 3 gas burner bit torrent its such a deal,Flipkart Customer,"May, 2019",2019-05-04,write thes review use month seriously love price 2399 one get good deal look classy elegant market 4100 ok glass wali 3 gas burner bit torrent deal,0.045,0.403,0.553,0.9274,pos,0.041,0.236,0.723,0.8895,pos
5.0,This product is really good built quality & look. My wife got very much impressed and happy with this product. This is the best product at such a low price.,Dhananjay Warane,"May, 2019",2019-05-04,This product really good build quality look My wife get much impressed happy product This best product low price,0.069,0.469,0.462,0.92,pos,0.051,0.348,0.601,0.9242,pos
4.0,Arrived and time. Thumbs up FlipKart. Nicely packaged as well. The stove is sleek and well designed and compact. Both branders are working fiance as expected. Fit and fiendish is very good ... and sharp corianders or protruding edges. Good purchase so far,GN,"Apr, 2019",2019-04-04,Arrived time Thumbs FlipKart Nicely package well The stove sleek well design compact Both branders work fiance expect Fit fiendish good sharp coriander protrude edge Good purchase far,0.0,0.412,0.588,0.9246,pos,0.0,0.298,0.702,0.9286,pos
5.0,It makes kitchen very beautiful. Very good in color and hard glass-top. Easy to use and install. Reliable and easy to clean in single wipe.,Narayanan v,"Apr, 2019",2019-04-04,It make kitchen beautiful Very good color hard glass top Easy use install Reliable easy clean single wipe,0.055,0.579,0.366,0.9406,pos,0.038,0.442,0.52,0.9408,pos
4.0,Very nice stoveEverything good ...only one minus point is gap between burner and vessel is little bit more ...so it take more time to cook...Rest all is good,vivek thakkar,"Apr, 2019",2019-04-04,Very nice stoveEverything good one minus point gap burner vessel little bit take time cook Rest good,0.0,0.395,0.605,0.8464,pos,0.0,0.268,0.732,0.8464,pos
4.0,good product at reasonable price.. but size wise bit smaller.. should have increased size..otherwise perfect gas stove..,Sunil Kumar P,"Apr, 2019",2019-04-04,good product reasonable price size wise bit small increase size otherwise perfect gas stove,0.0,0.545,0.455,0.9001,pos,0.0,0.515,0.485,0.93,pos
4.0,nice . product is awesome when compared to other products like region or prestige . highly recommend to buy at this price,Kamesh Naidu,"Mar, 2019",2019-03-04,nice product awesome compare product like region prestige highly recommend buy price,0.0,0.604,0.396,0.9041,pos,0.0,0.404,0.596,0.9041,pos
5.0,very nice cheap  and best gas stove I am 6 month use not any damage nice product I am like it thank you Flipkart,Fuzail Ahmed,"Mar, 2019",2019-03-04,nice cheap best gas stove I 6 month use damage nice product I like thank Flipkart,0.114,0.529,0.357,0.891,pos,0.066,0.423,0.511,0.9116,pos
4.0,it looks awesome and the Flipkart delivery is nice but it seems some Wat small but it looks good glass metal worth for money ,Nikhil,"Feb, 2019",2019-02-04,look awesome Flipkart delivery nice seem Wat small look good glass metal worth money,0.0,0.539,0.461,0.8934,pos,0.0,0.328,0.672,0.8294,pos
5.0,very nice looking. good packing and good working. thank you flipkart,Shekar Medida,"Feb, 2019",2019-02-04,nice look good packing good work thank flipkart,0.0,0.735,0.265,0.8779,pos,0.0,0.625,0.375,0.8923,pos
5.0,quality product. all good well safe. not a single scratch. Very very fast delivery . . thanks flipkart.  i havent used yet.,Pranav Customer,"Feb, 2019",2019-02-04,quality product good well safe single scratch Very fast delivery thanks flipkart havent use yet,0.0,0.501,0.499,0.8768,pos,0.0,0.375,0.625,0.8689,pos
5.0,looking very nice and looks like very beautiful and luxury product .I liked very much valuable price,Rajkumar Pediredla,"Feb, 2019",2019-02-04,look nice look like beautiful luxury product I like much valuable price,0.0,0.679,0.321,0.93,pos,0.0,0.571,0.429,0.9429,neg
3.0,packing is not good and flame is also not that much good it is better but not excellent,Akhil Talluri,"Jan, 2019",2019-01-04,packing good flame also much good well excellent,0.0,0.744,0.256,0.891,pos,0.317,0.084,0.599,-0.6655,pos
5.0,superb product in this price...so Beautiful,Gaurav kumar,"Dec, 2018",2018-12-04,superb product price Beautiful,0.0,0.8,0.2,0.8402,pos,0.0,0.667,0.333,0.8402,pos
5.0,classic product... Worth for amount... must Buy.,Hari Shan,"Dec, 2018",2018-12-04,classic product Worth amount must Buy,0.0,0.275,0.725,0.2263,pos,0.0,0.241,0.759,0.2263,pos
5.0,nice product I got it  in Rs1876 only,Moin Rashid,"Apr, 2019",2019-04-04,nice product I get Rs1876,0.0,0.412,0.588,0.4215,pos,0.0,0.286,0.714,0.4215,pos
5.0,my mother is soosoo happy. Thanks for your flipkart.,Flipkart Customer,"Aug, 2019",2019-08-04,mother soosoo happy Thanks flipkart,0.0,0.688,0.312,0.765,pos,0.0,0.485,0.515,0.765,pos
5.0,Beautifully designed...class product from butterfly..... Good service from tipcart.,Akash nair S,"Jan, 2019",2019-01-04,Beautifully design class product butterfly Good service tipcart,0.0,0.524,0.476,0.765,pos,0.0,0.485,0.515,0.765,pos
5.0,superb quality and received d item neatly,KAVITHA P,"Feb, 2019",2019-02-04,superb quality receive item neatly,0.0,0.684,0.316,0.7579,pos,0.0,0.565,0.435,0.7579,pos
5.0,"product was delivered on very next day of placing order for it. product is pretty decent for the price, hookwise its sleeky and very classic and performancewise i have not explored it yet hopefully it will also be good. i will provide my review on performance after few days.",Chandan Kbc,"Mar, 2019",2019-03-04,product deliver next day place order product pretty decent price hookwise sleeky classic performancewise explore yet hopefully also good provide review performance day,0.0,0.306,0.694,0.8316,pos,0.0,0.161,0.839,0.8316,pos
5.0,good proper delivery thanks.,Flipkart Customer,"Dec, 2018",2018-12-04,good proper delivery thanks,0.0,0.744,0.256,0.7003,pos,0.0,0.744,0.256,0.7003,pos
5.0,Thanks to flancard,Flipkart Customer,"Apr, 2019",2019-04-04,Thanks flancard,0.0,0.744,0.256,0.4404,pos,0.0,0.592,0.408,0.4404,pos
4.0,Really super,Rajesh kumar,"Feb, 2019",2019-02-04,Really super,0.0,0.807,0.193,0.6361,pos,0.0,0.807,0.193,0.6361,pos
5.0,Nice product Amazing it is really beautiful,Saikam  Vinay,"Jun, 2019",2019-06-04,Nice product Amazing really beautiful,0.0,0.844,0.156,0.8955,pos,0.0,0.73,0.27,0.8955,pos
4.0,very good product taking is too good l am so happy thank you flip cart ,Flipkart Customer,"Feb, 2019",2019-02-04,good product taking good l happy thank flip cart,0.0,0.789,0.211,0.9325,pos,0.0,0.613,0.387,0.9419,pos
4.0,Product is good small size but good looking  package is not good....,Muhamed Aslam,5months ago,2020-03-04,Product good small size good look package good,0.0,0.635,0.365,0.8271,pos,0.174,0.324,0.503,0.4001,pos
5.0,good,Flipkart Customer,"Jan, 2019",2019-01-04,good,0.0,1.0,0.0,0.4404,pos,0.0,1.0,0.0,0.4404,pos
4.0,good,Padma Reddy,"Jan, 2019",2019-01-04,good,0.0,1.0,0.0,0.4404,pos,0.0,1.0,0.0,0.4404,pos
4.0,must buy thanks to flipkart,seyedali seyedali,"Dec, 2018",2018-12-04,must buy thanks flipkart,0.0,0.492,0.508,0.4404,pos,0.0,0.42,0.58,0.4404,pos
5.0,worth for money,MURALI.G GUNASEKAREN,"Jan, 2019",2019-01-04,worth money,0.0,0.655,0.345,0.2263,pos,0.0,0.487,0.513,0.2263,pos
5.0,too good happy with the product,Aman Prakash,"Jul, 2019",2019-07-04,good happy product,0.0,0.868,0.132,0.765,pos,0.0,0.623,0.377,0.765,pos
3.0,okay,Ravi Seemala  Ravi,"Jul, 2019",2019-07-04,okay,0.0,1.0,0.0,0.2263,pos,0.0,1.0,0.0,0.2263,pos
5.0,super nice product happy purchase,Kavin,"Feb, 2019",2019-02-04,super nice product happy purchase,0.0,0.839,0.161,0.886,pos,0.0,0.839,0.161,0.886,pos
5.0,1. simple light weight with good quality.2. value for the money for the given price range 3. will update after using .,mv gupta,"Feb, 2019",2019-02-04,1 simple light weight good quality 2 value money give price range 3 update use,0.0,0.29,0.71,0.6486,neu,0.0,0.209,0.791,0.6486,neu
4.0,Supper,Flipkart Customer,"Apr, 2019",2019-04-04,Supper,0.0,0.0,1.0,0.0,pos,0.0,0.0,1.0,0.0,pos
4.0,Nice Product...,Soumen sen,"Mar, 2019",2019-03-04,Nice Product,0.0,0.737,0.263,0.4215,pos,0.0,0.737,0.263,0.4215,pos
4.0,super very good quality. i like it,Flipkart Customer,"Mar, 2019",2019-03-04,super good quality like,0.0,0.903,0.097,0.8519,pos,0.0,0.706,0.294,0.8622,pos
5.0,Nice product I am rating 5.,Chandan Jaiswal,5months ago,2020-03-04,Nice product I rating 5,0.0,0.412,0.588,0.4215,pos,0.0,0.359,0.641,0.4215,pos
5.0,Good product must buy. No problem at all. Very happy.,Flipkart Customer,7months ago,2020-01-04,Good product must buy No problem Very happy,0.0,0.647,0.353,0.8462,pos,0.0,0.567,0.433,0.8462,pos
4.0,very good product,Sudhir MOHITE,"Jun, 2019",2019-06-04,good product,0.0,0.744,0.256,0.4404,pos,0.0,0.615,0.385,0.4927,pos
5.0,Mind blowing purchase thank you Flipkart,Garikapati Naveen,"Feb, 2019",2019-02-04,Mind blow purchase thank Flipkart,0.0,0.385,0.615,0.3612,pos,0.0,0.333,0.667,0.3612,pos
5.0,very good product,Punitha Baby,"Feb, 2019",2019-02-04,good product,0.0,0.744,0.256,0.4404,neu,0.0,0.615,0.385,0.4927,neu
3.0,not enough Flame,Radhakrishna Torika,"Mar, 2019",2019-03-04,enough Flame,0.0,0.0,1.0,0.0,pos,0.0,0.0,1.0,0.0,pos
4.0,good quality,Chinababu Kondapalli,"Feb, 2019",2019-02-04,good quality,0.0,0.744,0.256,0.4404,pos,0.0,0.744,0.256,0.4404,pos
4.0, delivery is good  and awesome product thanks flip kart,Bavajan Bavajan,"Feb, 2019",2019-02-04,delivery good awesome product thanks flip kart,0.0,0.712,0.288,0.872,pos,0.0,0.623,0.377,0.872,pos
4.0,okay worth for money,Flipkart Customer,"Mar, 2019",2019-03-04,okay worth money,0.0,0.792,0.208,0.4215,pos,0.0,0.655,0.345,0.4215,pos
5.0,Good product,Deepika,"Jan, 2019",2019-01-04,Good product,0.0,0.744,0.256,0.4404,pos,0.0,0.744,0.256,0.4404,pos
5.0,I love butterfly good product,Ibrahim she ibrahim,"Jan, 2019",2019-01-04,I love butterfly good product,0.0,0.703,0.297,0.7964,pos,0.0,0.703,0.297,0.7964,pos
5.0,Super  product,Anish kumar M,"Feb, 2019",2019-02-04,Super product,0.0,0.796,0.204,0.5994,neg,0.0,0.796,0.204,0.5994,neg
5.0,under the burner fire in the under place,VetriVel  Periyannasamy ,"Jan, 2019",2019-01-04,burner fire place,0.545,0.0,0.455,-0.34,pos,0.255,0.0,0.745,-0.34,neu
