User Rating,User Review,User Name,Review Date,DateOfReview,FinalText,FinalTextSentimentNegative,FinalTextSentimentPositive,FinalTextSentimentNeutral,FinalTextSentimentCompound,FinalTextSentiment,UserReviewSentimentNegative,UserReviewSentimentPositive,UserReviewSentimentNeutral,UserReviewSentimentCompound,UserReviewSentiment
4.0,good work and fast hot,Yogesh  Kumar,10months ago,2019-10-04,good work fast hot,0.0,0.492,0.508,0.4404,pos,0.0,0.42,0.58,0.4404,pos
4.0,Awesome product for the price. It's built is quite strong and heats the water in less than 5 minutes. Overall a good one from Butterfly.,Vin21,10months ago,2019-10-04,Awesome product price It build quite strong heat water less 5 minute Overall good one Butterfly,0.0,0.449,0.551,0.8908,pos,0.0,0.325,0.675,0.8908,pos
5.0,very nice product by butterfly it is works nice worth of money,Pashupati Nath Shukla,10months ago,2019-10-04,nice product butterfly works nice worth money,0.0,0.652,0.348,0.7579,pos,0.0,0.464,0.536,0.7778,pos
4.0,Thank you flip cart for delivering such a nice cattle.Looking nice and easy to use.I must recommend to all viewers please take,Flipkart Customer,11months ago,2019-09-04,Thank flip cart deliver nice cattle Looking nice easy use I must recommend viewer please take,0.0,0.612,0.388,0.93,pos,0.0,0.497,0.503,0.93,pos
5.0,Very nice product from Butterfly at a reasonable price on tipcart....It can take max of 3 minutes to heat the water...Very fast heating Kettle..Moved it!!️,Varun R Varu,11months ago,2019-09-04,Very nice product Butterfly reasonable price tipcart It take max 3 minute heat water Very fast heat Kettle Moved,0.0,0.147,0.853,0.4754,pos,0.0,0.133,0.867,0.5686,pos
4.0,it is les beautiful and I think it is a good product easy to handle it works faster go for it️,Flipkart Customer,"Jul, 2019",2019-07-04,les beautiful I think good product easy handle work faster go,0.0,0.548,0.452,0.8658,pos,0.0,0.35,0.65,0.8658,pos
4.0,Good product... Working properly.,Flipkart Customer,"Jul, 2019",2019-07-04,Good product Working properly,0.0,0.492,0.508,0.4404,pos,0.0,0.492,0.508,0.4404,pos
5.0,awesome,Srinu Balaji,"Apr, 2019",2019-04-04,awesome,0.0,1.0,0.0,0.6249,neu,0.0,1.0,0.0,0.6249,neu
3.0,handle gets heated.,Lakshmi,"Jun, 2019",2019-06-04,handle get heat,0.0,0.0,1.0,0.0,pos,0.0,0.0,1.0,0.0,pos
5.0,very very good kittle its automatic off when over heating,Manoj  Nadiyapara,11months ago,2019-09-04,good kittle automatic heating,0.0,0.492,0.508,0.4404,pos,0.0,0.278,0.722,0.5379,pos
4.0,good work and fast hot,Yogesh  Kumar,10months ago,2019-10-04,good work fast hot,0.0,0.492,0.508,0.4404,pos,0.0,0.42,0.58,0.4404,pos
4.0,Awesome product for the price. It's built is quite strong and heats the water in less than 5 minutes. Overall a good one from Butterfly.,Vin21,10months ago,2019-10-04,Awesome product price It build quite strong heat water less 5 minute Overall good one Butterfly,0.0,0.449,0.551,0.8908,pos,0.0,0.325,0.675,0.8908,pos
5.0,very nice product by butterfly it is works nice worth of money,Pashupati Nath Shukla,10months ago,2019-10-04,nice product butterfly works nice worth money,0.0,0.652,0.348,0.7579,pos,0.0,0.464,0.536,0.7778,pos
4.0,Thank you flip cart for delivering such a nice cattle.Looking nice and easy to use.I must recommend to all viewers please take,Flipkart Customer,11months ago,2019-09-04,Thank flip cart deliver nice cattle Looking nice easy use I must recommend viewer please take,0.0,0.612,0.388,0.93,pos,0.0,0.497,0.503,0.93,pos
5.0,Very nice product from Butterfly at a reasonable price on tipcart....It can take max of 3 minutes to heat the water...Very fast heating Kettle..Moved it!!️,Varun R Varu,11months ago,2019-09-04,Very nice product Butterfly reasonable price tipcart It take max 3 minute heat water Very fast heat Kettle Moved,0.0,0.147,0.853,0.4754,pos,0.0,0.133,0.867,0.5686,pos
4.0,it is les beautiful and I think it is a good product easy to handle it works faster go for it️,Flipkart Customer,"Jul, 2019",2019-07-04,les beautiful I think good product easy handle work faster go,0.0,0.548,0.452,0.8658,pos,0.0,0.35,0.65,0.8658,pos
4.0,Good product... Working properly.,Flipkart Customer,"Jul, 2019",2019-07-04,Good product Working properly,0.0,0.492,0.508,0.4404,pos,0.0,0.492,0.508,0.4404,pos
5.0,awesome,Srinu Balaji,"Apr, 2019",2019-04-04,awesome,0.0,1.0,0.0,0.6249,neu,0.0,1.0,0.0,0.6249,neu
3.0,handle gets heated.,Lakshmi,"Jun, 2019",2019-06-04,handle get heat,0.0,0.0,1.0,0.0,pos,0.0,0.0,1.0,0.0,pos
5.0,very very good kittle its automatic off when over heating,Manoj  Nadiyapara,11months ago,2019-09-04,good kittle automatic heating,0.0,0.492,0.508,0.4404,pos,0.0,0.278,0.722,0.5379,pos
5.0,"butterfly is always good but flipkart gives at a very low price, I bought for only 499, saved money",Ramya R,"Jul, 2019",2019-07-04,butterfly always good flipkart give low price I buy 499 save money,0.122,0.355,0.523,0.6124,pos,0.125,0.228,0.647,0.3737,pos
5.0,good,Flipkart Customer,9months ago,2019-11-04,good,0.0,1.0,0.0,0.4404,pos,0.0,1.0,0.0,0.4404,pos
4.0,nice,Rajesh Rajesh,"Jun, 2019",2019-06-04,nice,0.0,1.0,0.0,0.4215,pos,0.0,1.0,0.0,0.4215,pos
4.0,nice product...good working....,Shyne k K,"Apr, 2019",2019-04-04,nice product good working,0.0,0.74,0.26,0.6908,pos,0.0,0.583,0.417,0.4215,pos
5.0,Very good product.,subhankar BERA,2months ago,2020-06-04,Very good product,0.0,0.615,0.385,0.4927,pos,0.0,0.615,0.385,0.4927,pos
4.0,Good,Sunil kumar Sunil Kumar,6months ago,2020-02-04,Good,0.0,1.0,0.0,0.4404,pos,0.0,1.0,0.0,0.4404,pos
5.0,good one,Christy  J,6months ago,2020-02-04,good one,0.0,0.744,0.256,0.4404,pos,0.0,0.744,0.256,0.4404,pos
5.0,nice product heating effect is so fast...,Ankesh  Roushan,7months ago,2020-01-04,nice product heat effect fast,0.0,0.412,0.588,0.4215,pos,0.0,0.318,0.682,0.4215,pos
5.0,worth for money...,SUJAY N R,7months ago,2020-01-04,worth money,0.0,0.655,0.345,0.2263,pos,0.0,0.487,0.513,0.2263,pos
5.0,good,Flipkart Customer,7months ago,2020-01-04,good,0.0,1.0,0.0,0.4404,pos,0.0,1.0,0.0,0.4404,pos
5.0,nice,MANASH JYOTI DEKA,7months ago,2020-01-04,nice,0.0,1.0,0.0,0.4215,pos,0.0,1.0,0.0,0.4215,pos
5.0,worth for the money.,Flipkart Customer,7months ago,2020-01-04,worth money,0.0,0.655,0.345,0.2263,pos,0.0,0.388,0.612,0.2263,pos
3.0,started getting rust outside after 5months of use. heating is good and quick.,manu a s,7months ago,2020-01-04,start get rust outside 5months use heating good quick,0.0,0.266,0.734,0.4404,pos,0.0,0.195,0.805,0.4404,pos
4.0,very good,Girish Netrambaka,7months ago,2020-01-04,good,0.0,1.0,0.0,0.4404,pos,0.0,0.762,0.238,0.4927,pos
5.0,"Awesome, good product at affordable price",Lakshminarayanan B,7months ago,2020-01-04,Awesome good product affordable price,0.0,0.7,0.3,0.7906,pos,0.0,0.636,0.364,0.7906,pos
5.0,very good,Flipkart Customer,7months ago,2020-01-04,good,0.0,1.0,0.0,0.4404,pos,0.0,0.762,0.238,0.4927,pos
5.0,good product,Flipkart Customer,7months ago,2020-01-04,good product,0.0,0.744,0.256,0.4404,pos,0.0,0.744,0.256,0.4404,pos
5.0,Nice product,Flipkart Customer,7months ago,2020-01-04,Nice product,0.0,0.737,0.263,0.4215,pos,0.0,0.737,0.263,0.4215,pos
5.0,delivery is very good,Flipkart Customer,7months ago,2020-01-04,delivery good,0.0,0.744,0.256,0.4404,pos,0.0,0.516,0.484,0.4927,pos
5.0,Very nice,Santoshi  Katiyar ,7months ago,2020-01-04,Very nice,0.0,0.756,0.244,0.4754,pos,0.0,0.756,0.244,0.4754,pos
5.0,nice product with great finish.,Flipkart Customer,7months ago,2020-01-04,nice product great finish,0.0,0.775,0.225,0.7845,pos,0.0,0.697,0.303,0.7845,pos
5.0,nice product,Debjit Chatterjee,8months ago,2019-12-04,nice product,0.0,0.737,0.263,0.4215,pos,0.0,0.737,0.263,0.4215,pos
5.0,Value for money,Lalji M,8months ago,2019-12-04,Value money,0.0,0.706,0.294,0.34,pos,0.0,0.545,0.455,0.34,pos
5.0,good product,Flipkart Customer,10months ago,2019-10-04,good product,0.0,0.744,0.256,0.4404,pos,0.0,0.744,0.256,0.4404,pos
4.0,good,HariHaran R,10months ago,2019-10-04,good,0.0,1.0,0.0,0.4404,pos,0.0,1.0,0.0,0.4404,pos
4.0,superb loved it,Jyothi Bhaskar V,"Jul, 2019",2019-07-04,superb love,0.0,1.0,0.0,0.8519,pos,0.0,0.889,0.111,0.8402,pos
4.0,good product,Kundan Singh,"Jul, 2019",2019-07-04,good product,0.0,0.744,0.256,0.4404,neu,0.0,0.744,0.256,0.4404,neu
5.0,supper,Sony Thomas,"Jul, 2019",2019-07-04,supper,0.0,0.0,1.0,0.0,pos,0.0,0.0,1.0,0.0,pos
5.0,more help full,Nagaraju Naga,"Jun, 2019",2019-06-04,help full,0.0,0.73,0.27,0.4019,pos,0.0,0.599,0.401,0.4576,pos
5.0,Good product,Flipkart Customer,"May, 2019",2019-05-04,Good product,0.0,0.744,0.256,0.4404,pos,0.0,0.744,0.256,0.4404,pos
5.0,its nice,Flipkart Customer,"May, 2019",2019-05-04,nice,0.0,1.0,0.0,0.4215,pos,0.0,0.737,0.263,0.4215,pos
4.0,good,Flipkart Customer,"Apr, 2019",2019-04-04,good,0.0,1.0,0.0,0.4404,pos,0.0,1.0,0.0,0.4404,pos
5.0,Price wise the product is awesome ️️️go for it,Ronodip Nandy,"Apr, 2019",2019-04-04,Price wise product awesome go,0.0,0.706,0.294,0.802,pos,0.0,0.507,0.493,0.802,pos
4.0,"it is working perfectly. quick heating, good quality material,  comfortable holding, nice design.",Srikanth Dasari,9months ago,2019-11-04,work perfectly quick heating good quality material comfortable hold nice design,0.0,0.653,0.347,0.9217,pos,0.0,0.595,0.405,0.9217,pos
5.0,nice,Flipkart Customer,"Jul, 2019",2019-07-04,nice,0.0,1.0,0.0,0.4215,pos,0.0,1.0,0.0,0.4215,pos
4.0,excellent product... must buy.. I am one of the most happy customer tipcart. it never made me upset,Flipkart Customer,"Jul, 2019",2019-07-04,excellent product must buy I one happy customer tipcart never make upset,0.0,0.516,0.484,0.8619,pos,0.0,0.397,0.603,0.8713,neg
4.0,kittle lock is not good otherwise okay,Preethiprasanna Preethi,"Jun, 2019",2019-06-04,kittle lock good otherwise okay,0.0,0.615,0.385,0.5859,pos,0.449,0.0,0.551,-0.4717,pos
5.0,"Superb, must go with",PADMAPRASAD P,"May, 2019",2019-05-04,Superb must go,0.0,0.672,0.328,0.6249,pos,0.0,0.577,0.423,0.6249,pos
5.0,good,jaison joseph,"Apr, 2019",2019-04-04,good,0.0,1.0,0.0,0.4404,pos,0.0,1.0,0.0,0.4404,pos
4.0,the experience of buying this product was good. no hassle in the delivery process. have to see how well and long this product functions .,Flipkart Customer,"Apr, 2019",2019-04-04,experience buy product good hassle delivery process see well long product function,0.0,0.333,0.667,0.6124,pos,0.075,0.171,0.753,0.4215,pos
5.0,good,Flipkart Customer,7months ago,2020-01-04,good,0.0,1.0,0.0,0.4404,pos,0.0,1.0,0.0,0.4404,pos
5.0,super,Xavier Xavier,"Jul, 2019",2019-07-04,super,0.0,1.0,0.0,0.5994,pos,0.0,1.0,0.0,0.5994,pos
5.0,Good,palteti satish,Today,2020-08-04,Good,0.0,1.0,0.0,0.4404,pos,0.0,1.0,0.0,0.4404,pos
4.0,Nice product with good look. Two minutes is more than enough to heat water,Flipkart Customer,1day ago,2020-08-03,Nice product good look Two minute enough heat water,0.0,0.449,0.551,0.6908,pos,0.0,0.322,0.678,0.6908,pos
4.0,Good item,Subrata  Chatterjee,2days ago,2020-08-02,Good item,0.0,0.744,0.256,0.4404,pos,0.0,0.744,0.256,0.4404,pos
4.0,Very useful product and valuable money,Flipkart Customer,2days ago,2020-08-02,Very useful product valuable money,0.0,0.686,0.314,0.762,pos,0.0,0.611,0.389,0.7425,pos
3.0,Good rapid electric kettle,Flipkart Customer,3days ago,2020-08-01,Good rapid electric kettle,0.0,0.492,0.508,0.4404,pos,0.0,0.492,0.508,0.4404,pos
4.0,Nice product winter use,Rahul Kumar,3days ago,2020-08-01,Nice product winter use,0.0,0.483,0.517,0.4215,neu,0.0,0.483,0.517,0.4215,neu
5.0,exigent,Rumana Rumana,3days ago,2020-08-01,exigent,0.0,0.0,1.0,0.0,pos,0.0,0.0,1.0,0.0,pos
4.0,Good product,Akshay  kasture,4days ago,2020-07-31,Good product,0.0,0.744,0.256,0.4404,pos,0.0,0.744,0.256,0.4404,neg
5.0,Super..no doubt go for it,Flipkart Customer,5days ago,2020-07-30,Super doubt go,0.338,0.527,0.135,0.34,pos,0.385,0.0,0.615,-0.3612,pos
5.0,Super,Azhar Muhammad,5days ago,2020-07-30,Super,0.0,1.0,0.0,0.5994,neu,0.0,1.0,0.0,0.5994,neu
5.0,Right price,Ved Prakash  Sahu,6days ago,2020-07-29,Right price,0.0,0.0,1.0,0.0,pos,0.0,0.0,1.0,0.0,pos
4.0,Very nice,Sonu kumar  Singh,6days ago,2020-07-29,Very nice,0.0,0.756,0.244,0.4754,pos,0.0,0.756,0.244,0.4754,pos
4.0,Good packaging.....Delivered in within time ...Boil water too quickly.....,Sandy Rajput,6days ago,2020-07-29,Good packaging Delivered within time Boil water quickly,0.0,0.293,0.707,0.4404,pos,0.0,0.266,0.734,0.4404,pos
5.0,Nice and big and quickly boiling item,CH V  RAGHUPATHI,6days ago,2020-07-29,Nice big quickly boil item,0.0,0.412,0.588,0.4215,pos,0.0,0.318,0.682,0.4215,pos
5.0,Vary nice products,Hakeem Tanur,6days ago,2020-07-29,Vary nice product,0.0,0.583,0.417,0.4215,pos,0.0,0.583,0.417,0.4215,pos
5.0,Excellent product I love butterfly products,Jinal Prajapati,7days ago,2020-07-28,Excellent product I love butterfly product,0.0,0.664,0.336,0.836,pos,0.0,0.664,0.336,0.836,neg
5.0,Super..no doubt go for it,Flipkart Customer,5days ago,2020-07-30,Super doubt go,0.338,0.527,0.135,0.34,pos,0.385,0.0,0.615,-0.3612,pos
5.0,Super,Azhar Muhammad,5days ago,2020-07-30,Super,0.0,1.0,0.0,0.5994,neu,0.0,1.0,0.0,0.5994,neu
5.0,Right price,Ved Prakash  Sahu,6days ago,2020-07-29,Right price,0.0,0.0,1.0,0.0,pos,0.0,0.0,1.0,0.0,pos
4.0,Very nice,Sonu kumar  Singh,6days ago,2020-07-29,Very nice,0.0,0.756,0.244,0.4754,pos,0.0,0.756,0.244,0.4754,pos
4.0,Good packaging.....Delivered in within time ...Boil water too quickly.....,Sandy Rajput,6days ago,2020-07-29,Good packaging Delivered within time Boil water quickly,0.0,0.293,0.707,0.4404,pos,0.0,0.266,0.734,0.4404,pos
5.0,Nice and big and quickly boiling item,CH V  RAGHUPATHI,6days ago,2020-07-29,Nice big quickly boil item,0.0,0.412,0.588,0.4215,pos,0.0,0.318,0.682,0.4215,pos
5.0,Vary nice products,Hakeem Tanur,6days ago,2020-07-29,Vary nice product,0.0,0.583,0.417,0.4215,pos,0.0,0.583,0.417,0.4215,pos
5.0,Excellent product I love butterfly products,Jinal Prajapati,7days ago,2020-07-28,Excellent product I love butterfly product,0.0,0.664,0.336,0.836,pos,0.0,0.664,0.336,0.836,pos
3.0,Good but imported from china,ramesh babu,10days ago,2020-07-25,Good import china,0.0,0.592,0.408,0.4404,pos,0.0,0.328,0.672,0.2382,pos
5.0,Good,Flipkart Customer,10days ago,2020-07-25,Good,0.0,1.0,0.0,0.4404,pos,0.0,1.0,0.0,0.4404,pos
5.0,.good prut,Flipkart Customer,11days ago,2020-07-24,good prut,0.0,0.744,0.256,0.4404,pos,0.0,0.744,0.256,0.4404,pos
4.0,Good but little slow boiling.. after all at this range very good product,Prameet Ranjan,11days ago,2020-07-24,Good little slow boiling range good product,0.0,0.537,0.463,0.7003,pos,0.0,0.362,0.638,0.7383,pos
5.0,Good,Flipkart Customer,12days ago,2020-07-23,Good,0.0,1.0,0.0,0.4404,pos,0.0,1.0,0.0,0.4404,pos
5.0,Good,Narreddi srinu Narreddi srinu,12days ago,2020-07-23,Good,0.0,1.0,0.0,0.4404,pos,0.0,1.0,0.0,0.4404,pos
4.0,Yeah its nice,Flipkart Customer,12days ago,2020-07-23,Yeah nice,0.0,1.0,0.0,0.6124,pos,0.0,0.833,0.167,0.6124,pos
5.0,Very nice,Flipkart Customer,12days ago,2020-07-23,Very nice,0.0,0.756,0.244,0.4754,pos,0.0,0.756,0.244,0.4754,pos
5.0,Very good product,chintala  challarao,13days ago,2020-07-22,Very good product,0.0,0.615,0.385,0.4927,pos,0.0,0.615,0.385,0.4927,pos
5.0,"Nice product, good working superb",Flipkart Customer,13days ago,2020-07-22,Nice product good working superb,0.0,0.831,0.169,0.8689,pos,0.0,0.831,0.169,0.8689,pos
5.0,Product is nice....,Flipkart Customer,13days ago,2020-07-22,Product nice,0.0,0.737,0.263,0.4215,pos,0.0,0.583,0.417,0.4215,pos
3.0,Nice,Flipkart Customer,13days ago,2020-07-22,Nice,0.0,1.0,0.0,0.4215,pos,0.0,1.0,0.0,0.4215,pos
4.0,"Superior, I like this..",Flipkart Customer,13days ago,2020-07-22,Superior I like,0.0,0.857,0.143,0.7184,pos,0.0,0.75,0.25,0.7184,pos
4.0,Best market Available,shashikanth b,14days ago,2020-07-21,Best market Available,0.0,0.677,0.323,0.6369,pos,0.0,0.677,0.323,0.6369,pos
5.0,Very nice,Asad Khan,14days ago,2020-07-21,Very nice,0.0,0.756,0.244,0.4754,pos,0.0,0.756,0.244,0.4754,pos
4.0,Nice product,M Manivas,14days ago,2020-07-21,Nice product,0.0,0.737,0.263,0.4215,pos,0.0,0.737,0.263,0.4215,pos
5.0,Good,Flipkart Customer,14days ago,2020-07-21,Good,0.0,1.0,0.0,0.4404,pos,0.0,1.0,0.0,0.4404,pos
4.0,It is really good.,bmangilal,14days ago,2020-07-21,It really good,0.0,0.615,0.385,0.4927,pos,0.0,0.516,0.484,0.4927,pos
5.0,Its a very good product everyone should must buy.,Flipkart Customer,16days ago,2020-07-19,Its good product everyone must buy,0.0,0.367,0.633,0.4404,pos,0.0,0.285,0.715,0.4927,pos
4.0,money value product,Flipkart Customer,16days ago,2020-07-19,money value product,0.0,0.545,0.455,0.34,pos,0.0,0.545,0.455,0.34,pos
4.0,It's good product,Anil Kumar Singh,16days ago,2020-07-19,It good product,0.0,0.592,0.408,0.4404,pos,0.0,0.592,0.408,0.4404,pos
4.0,"After a long term usage, I am satisfied with the product. The only downside is the quality of the lid.",Brobim Borthakur,17days ago,2020-07-18,After long term usage I satisfied product The downside quality lid,0.145,0.203,0.652,0.2023,pos,0.088,0.123,0.789,0.2023,pos
5.0,Worth it,PRABHU NEERUDI,17days ago,2020-07-18,Worth,0.0,1.0,0.0,0.2263,pos,0.0,0.655,0.345,0.2263,pos
5.0,"Good, better best quality",Flipkart Customer,18days ago,2020-07-17,Good good best quality,0.0,0.909,0.091,0.875,pos,0.0,0.909,0.091,0.875,pos
5.0,Too good as expected,Santosh  Talampalli. ,19days ago,2020-07-16,Too good expect,0.0,0.592,0.408,0.4404,pos,0.0,0.492,0.508,0.4404,pos
5.0,Good product,Flipkart Customer,19days ago,2020-07-16,Good product,0.0,0.744,0.256,0.4404,pos,0.0,0.744,0.256,0.4404,pos
5.0,Its a very good product everyone should must buy.,Flipkart Customer,16days ago,2020-07-19,Its good product everyone must buy,0.0,0.367,0.633,0.4404,pos,0.0,0.285,0.715,0.4927,pos
4.0,money value product,Flipkart Customer,16days ago,2020-07-19,money value product,0.0,0.545,0.455,0.34,pos,0.0,0.545,0.455,0.34,pos
4.0,It's good product,Anil Kumar Singh,16days ago,2020-07-19,It good product,0.0,0.592,0.408,0.4404,pos,0.0,0.592,0.408,0.4404,pos
4.0,"After a long term usage, I am satisfied with the product. The only downside is the quality of the lid.",Brobim Borthakur,17days ago,2020-07-18,After long term usage I satisfied product The downside quality lid,0.145,0.203,0.652,0.2023,pos,0.088,0.123,0.789,0.2023,pos
5.0,Worth it,PRABHU NEERUDI,17days ago,2020-07-18,Worth,0.0,1.0,0.0,0.2263,pos,0.0,0.655,0.345,0.2263,pos
5.0,"Good, better best quality",Flipkart Customer,18days ago,2020-07-17,Good good best quality,0.0,0.909,0.091,0.875,pos,0.0,0.909,0.091,0.875,pos
5.0,Too good as expected,Santosh  Talampalli. ,19days ago,2020-07-16,Too good expect,0.0,0.592,0.408,0.4404,pos,0.0,0.492,0.508,0.4404,pos
5.0,Good product,Flipkart Customer,19days ago,2020-07-16,Good product,0.0,0.744,0.256,0.4404,pos,0.0,0.744,0.256,0.4404,pos
5.0,Very good,Flipkart Customer,21days ago,2020-07-14,Very good,0.0,0.762,0.238,0.4927,pos,0.0,0.762,0.238,0.4927,pos
4.0,Fantastic,Prince Shreyash (Piyush),21days ago,2020-07-14,Fantastic,0.0,1.0,0.0,0.5574,pos,0.0,1.0,0.0,0.5574,pos
5.0,Nice,SATHISH  Shetty,22days ago,2020-07-13,Nice,0.0,1.0,0.0,0.4215,neu,0.0,1.0,0.0,0.4215,neu
3.0,PRODUCT IS OKs BUT LITTLE DOT INSIDE STEEL BOTTOM.,Flipkart Customer,22days ago,2020-07-13,PRODUCT IS OKs BUT LITTLE DOT INSIDE STEEL BOTTOM,0.0,0.0,1.0,0.0,pos,0.0,0.0,1.0,0.0,pos
5.0,Really nice.. products.. i am ver happy Thankyou flipcartt........,Shriya  Dogra,22days ago,2020-07-13,Really nice product ver happy Thankyou flipcartt,0.0,0.576,0.424,0.7778,pos,0.0,0.492,0.508,0.7778,pos
4.0,A very good product to heat water... Bout you caandandot boil milk or make tea and it and have to b very careful while washandg..,Arbeen Saba,22days ago,2020-07-13,A good product heat water Bout caandandot boil milk make tea b careful washandg,0.0,0.273,0.727,0.5423,pos,0.0,0.181,0.819,0.6232,pos
4.0,Bought this as usual flip kart delivered in time.The cord should have been little longer to handle easily.,Venu narayan Bodke,23days ago,2020-07-12,Bought usual flip kart deliver time The cord little longer handle easily,0.0,0.163,0.837,0.2815,pos,0.0,0.124,0.876,0.34,pos
5.0,Good,sobha Customer,23days ago,2020-07-12,Good,0.0,1.0,0.0,0.4404,pos,0.0,1.0,0.0,0.4404,pos
5.0,super,RAJMUNI M,23days ago,2020-07-12,super,0.0,1.0,0.0,0.5994,pos,0.0,1.0,0.0,0.5994,pos
4.0,Good bit torrentine try nice try perfect,Flipkart Customer,23days ago,2020-07-12,Good bit torrentine try nice try perfect,0.0,0.701,0.299,0.8555,pos,0.0,0.701,0.299,0.8555,pos
5.0,Quality product and value for money,Anuj Laroiya,24days ago,2020-07-11,Quality product value money,0.0,0.444,0.556,0.34,pos,0.0,0.324,0.676,0.34,pos
4.0,Now Good working,Flipkart Customer,24days ago,2020-07-11,Now Good working,0.0,0.592,0.408,0.4404,pos,0.0,0.592,0.408,0.4404,pos
5.0,Timely delivered and working perfect,Flipkart Customer,24days ago,2020-07-11,Timely deliver work perfect,0.0,0.552,0.448,0.5719,pos,0.0,0.481,0.519,0.5719,pos
5.0,Excellent,Flipkart Customer,24days ago,2020-07-11,Excellent,0.0,1.0,0.0,0.5719,pos,0.0,1.0,0.0,0.5719,pos
5.0,Good product,Chettupalli v satyanarayana Kumar,24days ago,2020-07-11,Good product,0.0,0.744,0.256,0.4404,pos,0.0,0.744,0.256,0.4404,pos
3.0,Good,Bramha Chary,24days ago,2020-07-11,Good,0.0,1.0,0.0,0.4404,pos,0.0,1.0,0.0,0.4404,pos
5.0,Very good product with reasonable price. Useful when you have baby at home.,Gowri  sankar ,25days ago,2020-07-10,Very good product reasonable price Useful baby home,0.0,0.504,0.496,0.7264,pos,0.0,0.356,0.644,0.7264,pos
5.0,This product is really worth and very handy to operate.,GAJENDRA RAJPUROHIT,25days ago,2020-07-10,This product really worth handy operate,0.0,0.305,0.695,0.2944,pos,0.0,0.196,0.804,0.2944,pos
3.0,Good for rs 589/-,Vishnu Sukumaran,25days ago,2020-07-10,Good r 589,0.0,0.592,0.408,0.4404,pos,0.0,0.492,0.508,0.4404,pos
4.0,Nice working is good,Flipkart Customer,25days ago,2020-07-10,Nice working good,0.0,0.851,0.149,0.6908,pos,0.0,0.74,0.26,0.6908,pos
5.0,Good night,DHANESHWAR DAS,25days ago,2020-07-10,Good night,0.0,0.744,0.256,0.4404,pos,0.0,0.744,0.256,0.4404,pos
5.0,It's nice,Suresh Kolath,25days ago,2020-07-10,It nice,0.0,0.737,0.263,0.4215,neu,0.0,0.737,0.263,0.4215,neu
5.0,Mind blowing ..blindly go for it,SANTOSH GUPTA,25days ago,2020-07-10,Mind blow blindly go,0.0,0.0,1.0,0.0,pos,0.0,0.0,1.0,0.0,pos
3.0,Good,Flipkart Customer,25days ago,2020-07-10,Good,0.0,1.0,0.0,0.4404,pos,0.0,1.0,0.0,0.4404,pos
5.0,Nice product,Aaron George,25days ago,2020-07-10,Nice product,0.0,0.737,0.263,0.4215,pos,0.0,0.737,0.263,0.4215,pos
4.0,Ok,Flipkart Customer,25days ago,2020-07-10,Ok,0.0,1.0,0.0,0.296,pos,0.0,1.0,0.0,0.296,pos
5.0,Superb,Saurabh Dubey,25days ago,2020-07-10,Superb,0.0,1.0,0.0,0.6249,neu,0.0,1.0,0.0,0.6249,neu
4.0,Exhalent,Flipkart Customer,26days ago,2020-07-09,Exhalent,0.0,0.0,1.0,0.0,pos,0.0,0.0,1.0,0.0,pos
4.0,It's very nice..,RAGHUNATHAN SJ,26days ago,2020-07-09,It nice,0.0,0.737,0.263,0.4215,pos,0.0,0.607,0.393,0.4754,pos
5.0,Good product,Saisree Mashetty,26days ago,2020-07-09,Good product,0.0,0.744,0.256,0.4404,pos,0.0,0.744,0.256,0.4404,pos
4.0,Very nice products,Flipkart Customer,27days ago,2020-07-08,Very nice product,0.0,0.607,0.393,0.4754,neu,0.0,0.607,0.393,0.4754,neu
3.0,NiceProducts,Flipkart Customer,27days ago,2020-07-08,NiceProducts,0.0,0.0,1.0,0.0,pos,0.0,0.0,1.0,0.0,neg
3.0,Gud product but not useful for small family,Strella Daniel,27days ago,2020-07-08,Gud product useful small family,0.0,0.42,0.58,0.4404,pos,0.308,0.0,0.692,-0.4782,pos
5.0,Good.. worth every,meharab AR,28days ago,2020-07-07,Good worth every,0.0,0.828,0.172,0.5859,pos,0.0,0.828,0.172,0.5859,pos
5.0,The delivery execute is too good and polite.,Yugandhar,28days ago,2020-07-07,The delivery execute good polite,0.0,0.42,0.58,0.4404,pos,0.0,0.293,0.707,0.4404,pos
5.0,Very nice,Chandru Ramaswamy,28days ago,2020-07-07,Very nice,0.0,0.756,0.244,0.4754,neu,0.0,0.756,0.244,0.4754,neu
5.0,Swim,Boby Kumari,28days ago,2020-07-07,Swim,0.0,0.0,1.0,0.0,pos,0.0,0.0,1.0,0.0,pos
4.0,Good,Flipkart Customer,28days ago,2020-07-07,Good,0.0,1.0,0.0,0.4404,pos,0.0,1.0,0.0,0.4404,pos
4.0,Good Product,Hemant Kumar,28days ago,2020-07-07,Good Product,0.0,0.744,0.256,0.4404,pos,0.0,0.744,0.256,0.4404,pos
5.0,It is very good.... happy buying it ..will recommend for sure,Flipkart Customer,28days ago,2020-07-07,It good happy buying recommend sure,0.0,0.851,0.149,0.886,pos,0.0,0.631,0.369,0.8995,pos
5.0,Nice product..,Flipkart Customer,28days ago,2020-07-07,Nice product,0.0,0.737,0.263,0.4215,pos,0.0,0.737,0.263,0.4215,pos
3.0,Ok,Iyappan A,28days ago,2020-07-07,Ok,0.0,1.0,0.0,0.296,pos,0.0,1.0,0.0,0.296,pos
